,Period,PersonID,Activity,WorkHours,WorkAmount,WIPFees,BillHours,BillAmount,ARFees,WUpDown,FeesCollected,WOff,Month,Year
268,12023,7020,567082,0.4,86.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
269,12023,7446,544519,0.4,120.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
270,12023,7384,569242,1.0,340.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
271,22023,7238,558361,1.9,854.38,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
272,32023,7694,566036,0.9,152.99,0.0,0.2,34.0,0.0,0.0,0.0,0.0,3,2023
273,22023,7446,552867,0.0,0.0,0.0,0.1,81.5,0.0,0.0,0.0,0.0,2,2023
274,12023,7446,626416,0.5,440.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
275,12023,7704,558361,0.8,128.0,0.0,0.5,125.72,0.0,64.92,700.82,0.0,1,2023
276,22023,7262,548731,2.7,1266.3,1266.3,0.0,0.0,0.0,0.0,7188.76,0.0,2,2023
277,22023,7694,547184,11.0,5005.0,0.0,27.8,12649.0,0.0,0.0,8417.5,0.0,2,2023
278,22023,6872,560261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.32,34.68,2,2023
279,12023,7752,558361,0.9,118.12,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
280,32023,6956,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.4,0.0,3,2023
281,32023,7157,568028,3.8,1349.0,0.0,4.2,1491.0,0.0,0.0,5467.5,0.0,3,2023
282,32023,6958,558324,16.5,9900.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
283,32023,7675,558361,-1.6,-923.24,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
284,12023,7272,626417,8.0,9560.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
285,22023,7863,626417,10.1,10756.5,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
286,12023,7524,558361,0.6,72.97,0.0,0.5,0.0,0.0,-60.79,0.0,0.0,1,2023
287,12023,6826,536932,1.9,340.1,0.0,0.0,0.0,0.0,0.0,506.84,0.0,1,2023
288,12023,7542,569270,1.0,267.76,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
289,32023,7727,539426,-1.2,-597.79,0.0,0.0,0.0,0.0,0.0,1745.39,873.12,3,2023
290,32023,7842,536932,0.7,490.0,0.0,0.0,0.0,0.0,0.0,1864.96,0.0,3,2023
291,22023,7020,566036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2,2023
292,22023,7394,558361,6.4,2042.9,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
293,22023,6956,626417,6.1,3751.5,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
294,12023,7435,626417,2.5,937.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
295,22023,6956,562643,29.1,22843.5,0.0,68.8,43028.24,0.0,-10979.76,17988.03,0.0,2,2023
296,22023,6872,626417,7.58,2577.2,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
297,32023,6986,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7082.09,0.0,3,2023
298,12023,7677,626417,7.6,7257.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
299,22023,7036,569582,2.2,473.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
300,22023,7177,558361,16.7,8592.66,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
301,12023,7008,626417,1.0,860.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
302,22023,7650,568476,1.3,461.51,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
303,22023,7043,536932,52.8,11536.8,0.0,0.0,0.0,0.0,0.0,20383.01,0.0,2,2023
304,22023,7020,567082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.28,0.0,2,2023
305,32023,7379,536932,3.1,527.31,0.0,0.0,0.0,0.0,0.0,502.34,0.0,3,2023
306,22023,7272,626417,0.03,35.85,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
307,32023,7396,626416,6.3,2173.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
308,12023,7446,544519,0.0,0.0,0.0,1.8,561.67,0.0,411.67,0.0,0.0,1,2023
309,32023,7435,536932,8.5,1566.55,0.0,0.0,0.0,0.0,0.0,4137.64,0.0,3,2023
310,12023,7238,548731,0.4,217.6,217.6,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
311,12023,7854,626416,10.3,6901.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
312,12023,6915,536932,0.9,153.09,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
313,32023,6834,562643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20746.85,0.0,3,2023
314,12023,7700,558361,0.8,91.21,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
315,32023,7748,626416,8.5,5270.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
316,32023,7549,559624,12.4,5270.0,0.0,0.0,0.0,0.0,0.0,119.16,0.0,3,2023
317,12023,7704,558361,3.7,592.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
318,32023,7015,555675,1.9,1045.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
319,32023,6975,558552,0.0,0.0,0.0,0.32,38.8,0.0,2.8,117.74,0.0,3,2023
320,12023,7446,544519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,1,2023
321,12023,7036,550821,0.8,284.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
322,22023,7524,558361,0.0,0.0,0.0,1.2,0.0,0.0,-145.94,0.0,0.0,2,2023
323,12023,7829,558361,0.0,0.0,0.0,0.2,0.0,0.0,-22.8,0.0,0.0,1,2023
324,12023,7724,626417,0.3,255.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
325,12023,7020,567082,0.0,0.0,0.0,0.8,186.06,0.0,14.04,0.0,0.0,1,2023
326,12023,7097,626417,5.7,5529.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
327,32023,7304,565128,1.7,935.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
328,22023,7069,547184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,0.0,2,2023
329,12023,7580,567404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.5,0.0,1,2023
330,22023,7334,536932,106.7,18149.67,0.0,109.1,18557.91,0.0,0.0,14990.12,0.0,2,2023
331,32023,7422,556661,1.7,952.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
332,12023,7189,626417,0.5,512.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
333,22023,1461,558361,1.4,110.24,0.0,9.7,873.0,0.0,86.4,246.24,0.0,2,2023
334,12023,6975,558552,3.4,408.0,0.0,6.1,613.7,0.0,3.7,58.32,0.0,1,2023
335,32023,6956,536932,8.4,3072.72,0.0,0.0,0.0,0.0,0.0,6837.3,0.0,3,2023
336,12023,7018,626415,1.1,1061.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
337,12023,7094,567986,2.6,2540.2,0.0,21.9,19256.66,0.0,-2139.64,1758.6,0.0,1,2023
338,32023,7020,567082,0.0,0.0,0.0,0.25,53.07,0.0,-11.42,200.37,0.0,3,2023
339,32023,7641,536932,106.2,78195.06,0.0,0.0,0.0,0.0,0.0,50444.0,0.0,3,2023
340,12023,7854,536932,0.3,109.5,0.0,4.7,1893.4,0.0,224.9,330.48,0.0,1,2023
341,32023,6931,558260,0.4,31.51,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
342,32023,7687,565107,2.1,745.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
343,32023,7446,567602,0.2,176.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
344,12023,6953,626417,87.8,45656.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
345,22023,6962,559692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,2,2023
346,32023,7375,550106,64.9,34397.0,0.0,24.8,13144.0,0.0,0.0,35413.05,70.91,3,2023
347,22023,7069,567082,0.2,43.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
348,22023,7675,552290,0.4,268.8,0.0,6.9,4636.8,0.0,0.0,0.0,0.0,2,2023
349,22023,7786,626417,1.7,1725.5,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
350,32023,7513,558552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8947.97,0.0,3,2023
351,22023,6931,564680,0.7,136.5,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
352,22023,7550,558260,3.7,777.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
353,12023,7549,568301,1.9,1092.5,0.0,1.9,1092.5,0.0,0.0,0.0,0.0,1,2023
354,22023,6975,558552,1.1,132.0,0.0,0.9,119.4,0.0,11.4,0.0,0.0,2,2023
355,22023,7040,536932,4.8,912.0,0.0,5.1,969.0,969.0,0.0,1188.7,0.0,2,2023
356,32023,7422,569409,0.0,0.0,0.0,2.0,1000.0,0.0,0.0,651.84,0.0,3,2023
357,32023,7829,558361,0.7,91.86,0.0,0.4,0.0,0.0,-60.0,0.0,0.0,3,2023
358,12023,7853,567755,0.0,0.0,0.0,1.4,462.0,0.0,0.0,0.0,0.0,1,2023
359,12023,7842,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.7,0.0,1,2023
360,32023,7666,555259,16.6,7138.0,3956.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
361,32023,7677,568365,0.0,0.0,0.0,9.9,4910.4,0.0,0.0,13838.4,0.0,3,2023
362,12023,7015,555675,0.7,385.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
363,12023,7509,567237,8.0,2280.0,0.0,0.0,0.0,0.0,0.0,483.75,0.0,1,2023
364,22023,7189,626417,7.3,7482.5,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
365,32023,1460,567780,0.6,231.02,0.0,1.8,693.02,0.0,0.0,0.0,0.0,3,2023
366,22023,7779,567237,1.5,727.5,0.0,0.0,0.0,0.0,0.0,-242.12,0.0,2,2023
367,32023,7675,565341,2.0,1170.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
368,32023,7316,547629,12.5,4375.14,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
369,12023,7093,558361,14.9,6001.71,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
370,12023,6828,567249,8.8,4963.2,0.0,19.1,10772.4,0.0,0.0,0.0,0.0,1,2023
371,12023,7524,558361,0.7,112.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
372,12023,7840,558361,13.5,5437.82,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
373,22023,1461,538607,0.0,0.0,0.0,0.0,0.0,0.0,-1837.5,0.0,0.0,2,2023
374,12023,7691,565946,1.0,705.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
375,22023,7704,558361,1.1,172.0,0.0,0.8,249.72,0.0,121.72,103.84,0.0,2,2023
376,22023,7666,566751,0.0,0.0,0.0,9.8,1427.16,0.0,-2492.84,1427.18,0.0,2,2023
377,32023,7700,558361,4.2,551.25,0.0,1.9,0.0,0.0,-285.0,0.0,0.0,3,2023
378,12023,7262,548731,2.8,1313.2,1313.2,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
379,12023,6829,536932,0.0,0.0,0.0,0.3,64.68,0.0,7.68,0.0,0.0,1,2023
380,32023,7015,564474,5.7,3847.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
381,22023,7022,558361,23.2,12296.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
382,12023,7804,558552,0.0,0.0,0.0,10.3,1243.51,0.0,7.51,489.86,0.0,1,2023
383,22023,7690,568782,16.3,9128.0,0.0,0.0,0.0,0.0,-952.0,0.0,0.0,2,2023
384,32023,7385,566309,6.6,2970.0,0.0,23.7,10665.0,0.0,0.0,0.0,0.0,3,2023
385,12023,7840,558361,0.4,212.0,0.0,1.4,563.92,0.0,0.0,0.0,0.0,1,2023
386,12023,1460,566569,0.6,111.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
387,12023,7786,568819,2.8,2338.0,0.0,6.4,5344.0,0.0,0.0,0.0,0.0,1,2023
388,22023,6989,536932,0.7,152.95,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
389,22023,7036,556351,1.2,426.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
390,12023,7754,558686,5.8,1305.02,0.0,5.1,1147.53,0.0,0.0,0.0,0.0,1,2023
391,22023,7304,559936,0.5,352.5,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
392,32023,7840,558361,14.4,6678.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
393,22023,7422,569336,1.5,750.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
394,22023,7097,558361,0.4,212.0,0.0,7.3,3869.0,0.0,636.01,966.72,0.0,2,2023
395,32023,7069,547184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,3,2023
396,12023,7422,568476,0.6,300.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
397,22023,6956,536932,0.0,0.0,0.0,14.5,5656.29,0.0,73.79,0.0,0.0,2,2023
398,32023,6958,547485,12.0,6960.0,0.0,19.5,11310.0,0.0,0.0,13050.0,0.0,3,2023
399,22023,7304,559765,1.7,1198.5,0.0,7.4,4810.0,0.0,0.0,0.0,0.0,2,2023
400,12023,7863,568386,0.4,238.0,0.0,0.2,119.0,0.0,0.0,238.0,0.0,1,2023
401,32023,7848,536932,0.7,242.76,0.0,0.0,0.0,0.0,0.0,2988.19,0.0,3,2023
402,22023,7015,566251,0.0,0.0,0.0,0.8,460.0,0.0,0.0,0.0,0.0,2,2023
403,32023,7069,567082,0.0,0.0,0.0,0.08,17.69,0.0,-3.8,17.69,0.0,3,2023
404,32023,7435,538706,0.9,238.49,0.0,0.0,0.0,0.0,0.0,5644.5,0.0,3,2023
405,32023,7422,569646,4.5,2700.0,0.0,5.8,3480.0,0.0,0.0,0.0,0.0,3,2023
406,12023,7394,558361,0.0,0.0,0.0,15.2,0.0,0.0,-4851.83,0.0,0.0,1,2023
407,12023,7015,568013,2.3,1598.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
408,12023,6952,566751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.28,0.0,1,2023
409,32023,7422,568819,0.9,729.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
410,32023,6975,558552,0.0,0.0,0.0,0.32,38.8,0.0,2.8,0.0,0.0,3,2023
411,22023,6953,569545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.77,308.23,2,2023
412,32023,7603,539426,44.7,8716.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
413,12023,7446,567358,0.0,0.0,0.0,0.1,56.76,0.0,-1.76,0.0,0.0,1,2023
414,22023,1460,567780,8.2,3062.08,0.0,7.9,3041.57,0.0,0.0,0.0,0.0,2,2023
415,22023,7786,559722,0.8,551.26,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
416,22023,7813,566331,0.0,0.0,0.0,0.4,247.8,0.0,47.8,0.0,0.0,2,2023
417,12023,7157,567823,2.6,481.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
418,32023,7660,536932,1.4,238.14,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
419,32023,7069,567082,1.9,408.59,0.0,13.7,2945.63,0.0,0.0,1325.69,0.0,3,2023
420,32023,7385,566309,0.5,225.0,0.0,38.3,17235.0,0.0,0.0,17370.0,0.0,3,2023
421,32023,7384,569242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,0.0,3,2023
422,32023,7524,558361,1.2,168.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
423,32023,7524,558361,0.0,0.0,0.0,1.0,0.0,0.0,-140.0,0.0,0.0,3,2023
424,12023,7700,558361,1.5,171.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
425,32023,7748,626416,2.0,1240.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
426,22023,7304,569261,0.0,0.0,0.0,0.3,232.5,232.5,0.0,0.0,0.0,2,2023
427,12023,7752,558361,1.2,157.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
428,12023,7446,565937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3813.37,0.0,1,2023
429,12023,7598,566309,0.8,428.0,0.0,0.6,321.0,11.09,0.0,1444.5,0.0,1,2023
430,32023,7257,562643,23.3,4776.5,0.0,8.99,1842.12,0.0,-64.4,21527.63,0.0,3,2023
431,32023,7097,626417,3.0,2910.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
432,12023,7845,562643,38.0,7790.0,0.0,41.3,9863.0,0.0,1396.5,0.0,0.0,1,2023
433,32023,6915,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.13,0.0,3,2023
434,22023,6853,567467,0.5,97.51,0.0,1.6,312.04,0.0,0.0,955.5,0.0,2,2023
435,12023,7509,626417,8.0,2800.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
436,32023,7524,558361,0.0,0.0,0.0,0.7,0.0,0.0,-112.0,0.0,0.0,3,2023
437,22023,7446,549779,0.7,518.0,0.0,0.0,0.0,0.0,0.0,1027.5,0.0,2,2023
438,22023,7069,626417,32.06,11381.3,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
439,22023,7446,569724,0.0,0.0,0.0,5.5,2442.0,0.0,-2672.14,0.0,0.0,2,2023
440,32023,7545,567082,1.1,484.0,0.0,2.47,1086.0,0.0,-234.0,1655.42,0.0,3,2023
441,32023,7094,568467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.8,0.0,3,2023
442,22023,7829,558361,1.9,281.25,0.0,4.0,0.0,0.0,-456.01,0.0,0.0,2,2023
443,22023,6958,547485,0.0,0.0,0.0,11.5,6440.0,0.0,-230.0,0.0,0.0,2,2023
444,22023,7097,536932,0.0,0.0,0.0,0.7,372.36,0.0,4.86,0.0,0.0,2,2023
445,22023,6989,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.08,0.0,2,2023
446,12023,6922,567628,0.0,0.0,0.0,1.0,585.0,0.0,0.0,0.0,0.0,1,2023
447,32023,7384,568011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,3,2023
448,12023,7238,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.08,0.0,1,2023
449,32023,7082,558361,38.6,14185.64,0.0,37.62,14930.19,0.0,1910.01,14093.66,0.0,3,2023
450,12023,1460,567780,0.0,0.0,0.0,2.9,1044.0,0.0,0.0,288.0,0.0,1,2023
451,22023,7304,556027,0.0,0.0,0.0,0.1,27.0,0.0,0.0,27.0,0.0,2,2023
452,22023,7677,566163,2.3,931.5,0.0,0.0,0.0,0.0,0.0,233.38,9.62,2,2023
453,32023,7375,550106,2.3,1219.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
454,32023,7020,567082,1.0,215.02,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
455,22023,6828,547184,0.0,0.0,0.0,1.2,546.0,32.71,0.0,158.24,0.0,2,2023
456,12023,7616,569552,24.5,22785.0,0.0,9.1,8463.0,0.0,0.0,0.0,0.0,1,2023
457,12023,6915,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.43,0.0,1,2023
458,12023,6907,542394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13651.2,0.0,1,2023
459,12023,6958,558262,0.0,0.0,0.0,48.4,21720.27,0.0,-2479.73,21720.27,0.0,1,2023
460,12023,7513,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.2,0.0,1,2023
461,32023,7677,626416,2.2,2123.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
462,32023,6953,540750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,3,2023
463,32023,7548,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.52,0.0,3,2023
464,12023,7446,569617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1,2023
465,12023,6829,536932,0.0,0.0,0.0,2.2,474.34,0.0,56.34,58.96,0.0,1,2023
466,12023,7097,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.65,0.0,1,2023
467,32023,7694,559882,0.6,417.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
468,32023,7463,558361,27.5,5775.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
469,12023,6853,568230,0.0,0.0,0.0,0.3,61.5,0.0,0.0,61.5,0.0,1,2023
470,12023,7783,566036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.0,0.0,1,2023
471,12023,7863,569624,0.7,378.0,0.0,3.3,1782.0,0.0,0.0,1782.0,0.0,1,2023
472,22023,7786,558324,29.25,19468.75,0.0,3.75,2437.5,0.0,-1368.75,2437.5,0.0,2,2023
473,32023,7748,626416,2.0,1240.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
474,22023,7020,567082,0.0,0.0,0.0,0.2,32.73,0.0,-10.27,0.0,0.0,2,2023
475,12023,7446,567602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.5,0.0,1,2023
476,32023,7724,536932,0.1,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
477,12023,7394,566296,10.4,7124.0,0.0,6.2,4247.0,0.0,0.0,11645.0,0.0,1,2023
478,22023,7446,568795,0.0,0.0,0.0,0.1,55.37,0.0,-26.13,0.0,0.0,2,2023
479,22023,7142,548731,0.0,0.0,0.0,22.4,7697.76,0.0,-6996.64,0.0,0.0,2,2023
480,12023,7036,626417,63.1,22325.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
481,32023,1461,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.98,0.0,3,2023
482,22023,7257,562643,0.4,82.01,0.0,0.1,16.33,0.0,-4.17,0.0,0.0,2,2023
483,22023,7385,566309,0.0,0.0,0.0,0.2,90.0,0.0,0.0,0.0,0.0,2,2023
484,12023,7142,566017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3773.23,0.0,1,2023
485,12023,7580,565798,1.9,351.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
486,12023,7446,559279,0.0,0.0,0.0,0.0,0.0,0.0,-134.0,0.0,0.0,1,2023
487,32023,7545,567082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.88,0.0,3,2023
488,12023,7488,626417,48.0,17040.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
489,32023,7752,558361,0.0,0.0,0.0,0.8,105.0,0.0,0.0,0.0,0.0,3,2023
490,12023,6854,536932,0.0,0.0,0.0,0.5,276.75,0.0,0.0,0.0,0.0,1,2023
491,22023,1460,568166,0.0,0.0,0.0,0.0,0.0,0.0,-310.0,0.0,0.0,2,2023
492,32023,6834,562643,0.6,390.0,0.0,0.0,0.0,0.0,0.0,75177.89,0.0,3,2023
493,12023,7524,558361,0.0,0.0,0.0,0.6,0.0,0.0,-72.95,0.0,0.0,1,2023
494,22023,7446,567647,0.0,0.0,0.0,0.1,81.5,0.0,-81.5,0.0,0.0,2,2023
495,32023,6975,558552,0.6,72.0,0.0,0.0,0.0,0.0,0.0,141.28,0.0,3,2023
496,12023,6922,626417,11.0,10120.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
497,12023,7018,569608,0.0,0.0,0.0,2.1,1039.5,0.0,0.0,1039.5,0.0,1,2023
498,22023,6829,536932,1.9,368.6,0.0,0.8,97.74,0.0,-57.46,114.58,0.0,2,2023
499,22023,7549,569764,0.0,0.0,0.0,0.6,360.0,0.0,0.0,0.0,0.0,2,2023
500,12023,7804,558552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.88,0.0,1,2023
501,22023,7752,558361,0.0,0.0,0.0,1.0,131.27,0.0,0.0,0.0,0.0,2,2023
502,12023,7549,559624,2.0,850.0,0.0,0.4,170.0,0.0,0.0,0.0,0.0,1,2023
503,12023,7677,558361,0.0,0.0,0.0,14.6,0.0,0.0,-5880.93,0.0,0.0,1,2023
504,12023,6962,568843,0.0,0.0,0.0,0.0,0.0,0.0,-54.0,0.0,0.0,1,2023
505,32023,7001,536932,0.2,36.86,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
506,12023,6952,536932,0.0,0.0,0.0,1.0,157.5,0.0,0.0,0.0,0.0,1,2023
507,22023,7786,567358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.93,0.0,2,2023
508,12023,7700,566751,0.2,34.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
509,22023,7813,567456,3.5,1820.0,0.0,1.2,628.18,0.0,4.18,0.0,0.0,2,2023
510,32023,7043,626417,0.08,41.2,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
511,22023,7257,562643,9.3,1906.5,0.0,112.7,18406.58,0.0,-4696.92,0.0,0.0,2,2023
512,32023,7238,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.23,0.0,3,2023
513,12023,7813,566331,7.6,3800.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
514,12023,7375,550106,2.0,1060.0,0.0,86.0,45580.0,0.0,-3180.0,0.0,0.0,1,2023
515,32023,7384,568011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,3,2023
516,22023,6826,536932,0.0,0.0,0.0,210.6,35823.06,0.0,0.0,0.0,0.0,2,2023
517,22023,7446,569379,1.0,880.0,0.0,1.6,1200.0,0.0,-208.0,0.0,0.0,2,2023
518,22023,7804,558552,0.7,84.0,0.0,37.2,4464.0,0.0,0.0,0.0,0.0,2,2023
519,12023,7760,566017,0.0,0.0,0.0,0.0,-177.38,0.0,-177.38,1343.76,0.0,1,2023
520,12023,7813,626417,0.09,81.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
521,12023,7637,546387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13161.0,0.0,1,2023
522,22023,7189,569448,4.3,2042.5,0.0,2.5,1187.5,0.0,0.0,173.59,0.0,2,2023
523,32023,7036,569460,1.5,292.5,0.0,0.0,0.0,0.0,-58.5,0.0,0.0,3,2023
524,12023,7845,626417,16.04,5854.6,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
525,12023,7238,548731,0.6,326.4,326.4,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
526,32023,7238,548731,0.2,108.8,108.8,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
527,12023,6854,536932,1.2,840.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
528,32023,7097,536932,0.8,399.04,0.0,0.0,0.0,0.0,0.0,975.99,0.0,3,2023
529,12023,1460,567780,0.0,0.0,0.0,9.3,3348.0,0.0,0.0,0.0,0.0,1,2023
530,22023,7863,568386,0.0,0.0,0.0,0.4,238.0,0.0,0.0,0.0,0.0,2,2023
531,32023,7813,567456,6.1,3172.0,0.0,1.22,630.0,0.0,-150.0,0.0,0.0,3,2023
532,22023,7845,562643,2.7,553.51,0.0,3.7,604.31,0.0,-154.2,0.0,0.0,2,2023
533,12023,6952,558361,0.4,36.0,0.0,17.2,1176.48,0.0,0.0,0.0,0.0,1,2023
534,22023,7860,555259,0.5,315.0,0.0,2.9,1599.68,0.0,-227.32,0.0,0.0,2,2023
535,22023,1460,567130,0.1,34.0,0.0,0.8,272.0,0.0,0.0,0.0,0.0,2,2023
